# seed: 271828
# n: 50000
# keyspace: 20000
# sample_rate: 1
# window: 1000
# params: F=32 B=256 L=8
# base_decisions: 474
# coverage: 1.0000
workload,interval,base_cost,improved_cost,gap_pct,decisions_total,decisions_sampled,wall
ycsb-a-zipfian,1000,4509696,3794312,15.8632,716,716,15.3
