# seed: 48879
# n: 50000
# keyspace: 20000
# sample_rate: 8
# window: 1000
# params: F=4 B=8 L=8
# base_decisions: 47689
# coverage: 0.1244
workload,interval,base_cost,improved_cost,gap_pct,decisions_total,decisions_sampled,wall
ascending,1000,2964628,2959544,0.1715,50919,6332,167.9
